ID,Gender,Age,Native,KoreanVisit,KoreanDrama,KoreanLanguage,SojuQuestion,KoreanRestaurant,KoreanFriends,Qualitative,Condition,StimGender,Resp,RespType,Question
R_2X5poKeLP1NuXE4,female,44,english,Lived 0-5 years,Rarely,None,No,Maybe,Maybe,for drums,KhyaKheu,Female,First,Khya,bitter
R_2X5poKeLP1NuXE4,female,44,english,Lived 0-5 years,Rarely,None,No,Maybe,Maybe,for drums,KheuKhya,Male,Second,Khya,bitter
R_2Xop4Wk5Kwm7xPs,male,35,English,Never,Occasionally,None,Yes,Yes,No,Just personal judgment is all I used...,KheuKhya,Female,First,Kheu,bitter
R_2Xop4Wk5Kwm7xPs,male,35,English,Never,Occasionally,None,Yes,Yes,No,Just personal judgment is all I used...,KheuKhya,Male,Second,Khya,bitter
R_2y1aEPo8BAWt9Wf,male,64,English,Never,Never,None,No,Yes,No,It is just an intuitive thing.,KhyaKheu,Female,First,Khya,bitter
R_2y1aEPo8BAWt9Wf,male,64,English,Never,Never,None,No,Yes,No,It is just an intuitive thing.,KheuKhya,Male,First,Kheu,bitter
R_2ys9qjut4RSqTVg,female,33,"English is my native language, but I lived in Japan for four years and speak conversational Japanese.",Never,Occasionally,None,No,No,Yes,"The first ones sounded like ""Kyaa"", the second ones like ""Kuuu."" The second ones had one syllable(?), therefore sounded more exclamatory/hissing-like, in my opinion.  ",KhyaKheu,Male,Second,Kheu,bitter
R_2ys9qjut4RSqTVg,female,33,"English is my native language, but I lived in Japan for four years and speak conversational Japanese.",Never,Occasionally,None,No,No,Yes,"The first ones sounded like ""Kyaa"", the second ones like ""Kuuu."" The second ones had one syllable(?), therefore sounded more exclamatory/hissing-like, in my opinion.  ",KhyaKheu,Female,Second,Kheu,bitter
R_2z8810P3xFoleiT,female,30,English,Never,Rarely,None,No,No,No,"I think the ones that were higher pitched sounded more bitter, but I can't really put my finger on why.",KheuKhya,Female,Second,Khya,bitter
R_2z8810P3xFoleiT,female,30,English,Never,Rarely,None,No,No,No,"I think the ones that were higher pitched sounded more bitter, but I can't really put my finger on why.",KheuKhya,Male,First,Kheu,bitter
R_2ZErUHfvTBGBn21,female,29,english,Never,Never,Native-like,No,Maybe,No,Louder more aggressive noise seemed more bitter,KheuKhya,Male,Second,Khya,bitter
R_2ZErUHfvTBGBn21,female,29,english,Never,Never,Native-like,No,Maybe,No,Louder more aggressive noise seemed more bitter,KhyaKheu,Female,Second,Kheu,bitter
R_2zLXjLCt7S7WY1L,male,25,English,Never,Regularly,None,No,Yes,No,it is some wood knock sound make cricket bat.,KhyaKheu,Male,First,Khya,bitter
R_2zLXjLCt7S7WY1L,male,25,English,Never,Regularly,None,No,Yes,No,it is some wood knock sound make cricket bat.,KhyaKheu,Female,Second,Kheu,bitter
R_2zqjathcPGpJt2L,male,30,english,Never,Never,None,No,No,Yes,Just a little less schhhhhhhhhhhh,KheuKhya,Male,First,Kheu,bitter
R_2zqjathcPGpJt2L,male,30,english,Never,Never,None,No,No,Yes,Just a little less schhhhhhhhhhhh,KheuKhya,Female,Second,Khya,bitter
R_3eeHsQO0pSJyM49,female,28,english,Lived 0-5 years,Occasionally,Advanced,Yes,Yes,Yes,nice,KhyaKheu,Male,First,Khya,bitter
R_3eeHsQO0pSJyM49,female,28,english,Lived 0-5 years,Occasionally,Advanced,Yes,Yes,Yes,nice,KheuKhya,Female,First,Kheu,bitter
R_3emDi3nMNa4nfgQ,male,34,English,Lived 0-5 years,Occasionally,Advanced,Yes,Maybe,Yes,Good,KheuKhya,Male,First,Kheu,bitter
R_3emDi3nMNa4nfgQ,male,34,English,Lived 0-5 years,Occasionally,Advanced,Yes,Maybe,Yes,Good,KhyaKheu,Female,Second,Kheu,bitter
R_3ETrb5wsu2M7VRC,female,24,"English, Spanish",Short visit(s),Occasionally,None,Maybe,Yes,Maybe,For listening very careful to the sound 1 and 2 avoid to other background soundes,KhyaKheu,Female,First,Khya,bitter
R_3ETrb5wsu2M7VRC,female,24,"English, Spanish",Short visit(s),Occasionally,None,Maybe,Yes,Maybe,For listening very careful to the sound 1 and 2 avoid to other background soundes,KhyaKheu,Male,Second,Kheu,bitter
R_3F2RBeLPhl4YUgZ,male,39,English,Never,Rarely,None,No,Yes,Yes,The shrillness of the sound may have influenced my judgment- something akin to a hiss sounds extremely bitter to me.  The sounds may have been identical but pitch shifted.,KheuKhya,Male,First,Kheu,bitter
R_3F2RBeLPhl4YUgZ,male,39,English,Never,Rarely,None,No,Yes,Yes,The shrillness of the sound may have influenced my judgment- something akin to a hiss sounds extremely bitter to me.  The sounds may have been identical but pitch shifted.,KhyaKheu,Female,Second,Kheu,bitter
R_3fAxqhclYJqOa3D,male,30,English,Never,Rarely,None,No,Yes,Maybe,I think the tone is what influenced my decision most.,KhyaKheu,Male,Second,Kheu,bitter
R_3fAxqhclYJqOa3D,male,30,English,Never,Rarely,None,No,Yes,Maybe,I think the tone is what influenced my decision most.,KhyaKheu,Female,First,Khya,bitter
R_3iR9w33dT5Jkx6o,male,25,English,Short visit(s),Rarely,Novice,Yes,Yes,Yes,I don't kow,KhyaKheu,Male,Second,Kheu,bitter
R_3iR9w33dT5Jkx6o,male,25,English,Short visit(s),Rarely,Novice,Yes,Yes,Yes,I don't kow,KheuKhya,Female,Second,Khya,bitter
R_3iw2WM3lCYqEPqG,male,60,english,Never,Never,None,No,No,No,Sounds were similar enough where I just had to make a call on what I thought sounded the most bitter.,KheuKhya,Female,Second,Khya,bitter
R_3iw2WM3lCYqEPqG,male,60,english,Never,Never,None,No,No,No,Sounds were similar enough where I just had to make a call on what I thought sounded the most bitter.,KhyaKheu,Male,Second,Kheu,bitter
R_3iX7hfu2tDTwKzw,female,41,English,Never,Never,None,No,Yes,Yes,When I  think of a bitter sound I think of less smooth.  They were so similar that it made it really hard to choose.,KheuKhya,Female,First,Kheu,bitter
R_3iX7hfu2tDTwKzw,female,41,English,Never,Never,None,No,Yes,Yes,When I  think of a bitter sound I think of less smooth.  They were so similar that it made it really hard to choose.,KhyaKheu,Male,Second,Kheu,bitter
R_3k7AHWASHpXn3UM,female,29,english,Never,Regularly,None,No,Yes,No,"both first ones sounded more ""evil"", the second ones tone were almost sweet",KheuKhya,Female,First,Kheu,bitter
R_3k7AHWASHpXn3UM,female,29,english,Never,Regularly,None,No,Yes,No,"both first ones sounded more ""evil"", the second ones tone were almost sweet",KheuKhya,Male,First,Kheu,bitter
R_3KpVv8cxqCnWfIZ,male,50,English,Never,Never,None,No,Yes,No,One just sounded worse than the other one. ,KhyaKheu,Female,Second,Kheu,bitter
R_3KpVv8cxqCnWfIZ,male,50,English,Never,Never,None,No,Yes,No,One just sounded worse than the other one. ,KheuKhya,Male,Second,Khya,bitter
R_3kuEKMyIFn3bIiN,male,25,English,Never,Never,None,No,Yes,Yes,sounded more expressive,KheuKhya,Male,First,Kheu,bitter
R_3kuEKMyIFn3bIiN,male,25,English,Never,Never,None,No,Yes,Yes,sounded more expressive,KhyaKheu,Female,First,Khya,bitter
R_3lr8saoIeFuTXu7,female,32,English,Never,Occasionally,None,No,No,Yes,I think maybe it had to do with the tone. I'm not sure how to elaborate on that though.,KhyaKheu,Female,Second,Kheu,bitter
R_3lr8saoIeFuTXu7,female,32,English,Never,Occasionally,None,No,No,Yes,I think maybe it had to do with the tone. I'm not sure how to elaborate on that though.,KheuKhya,Male,Second,Khya,bitter
R_3ls1it7kumc0CxJ,male,29,english,Short visit(s),Occasionally,None,No,No,No,no,KhyaKheu,Male,First,Khya,bitter
R_3ls1it7kumc0CxJ,male,29,english,Short visit(s),Occasionally,None,No,No,No,no,KhyaKheu,Female,Second,Kheu,bitter
R_3m7xTIh7n60NEER,female,30,ONLY ENGLISH,Short visit(s),Regularly,Native-like,Maybe,Maybe,Yes,SOUND IS HIGH QUALITY,KheuKhya,Male,First,Kheu,bitter
R_3m7xTIh7n60NEER,female,30,ONLY ENGLISH,Short visit(s),Regularly,Native-like,Maybe,Maybe,Yes,SOUND IS HIGH QUALITY,KheuKhya,Female,First,Kheu,bitter
R_3mldfyPje0HGTSR,male,23,english,Never,Occasionally,None,No,Yes,Yes,I felt like the choice s i made were somehow sharper than the others and came through as more emotionally piercing.,KhyaKheu,Male,First,Khya,bitter
R_3mldfyPje0HGTSR,male,23,english,Never,Occasionally,None,No,Yes,Yes,I felt like the choice s i made were somehow sharper than the others and came through as more emotionally piercing.,KheuKhya,Female,First,Kheu,bitter
R_3O1SllqO1xnWYjP,female,41,English,Never,Rarely,None,No,Yes,Yes,"Honestly, I was picturing people making the sounds, and both times the second sounds made me envision a person with a bitter look on their face (a woman)",KhyaKheu,Male,Second,Kheu,bitter
R_3O1SllqO1xnWYjP,female,41,English,Never,Rarely,None,No,Yes,Yes,"Honestly, I was picturing people making the sounds, and both times the second sounds made me envision a person with a bitter look on their face (a woman)",KhyaKheu,Female,Second,Kheu,bitter
R_3pr21fxZLotZoOI,male,28,English,Lived 0-5 years,Occasionally,None,Yes,Maybe,Yes,good,KhyaKheu,Male,Second,Kheu,bitter
R_3pr21fxZLotZoOI,male,28,English,Lived 0-5 years,Occasionally,None,Yes,Maybe,Yes,good,KhyaKheu,Female,Second,Kheu,bitter
R_3Rf2oJo2oPdFLAY,male,20,English,Never,Never,None,No,Yes,Yes,I felt there was a harsh biting tone that made it feel bitter,KhyaKheu,Female,Second,Kheu,bitter
R_3Rf2oJo2oPdFLAY,male,20,English,Never,Never,None,No,Yes,Yes,I felt there was a harsh biting tone that made it feel bitter,KheuKhya,Male,First,Kheu,bitter
R_3RsxG36yX3EiaVe,female,28,ENGLISH,Short visit(s),Occasionally,Advanced,Maybe,Maybe,Yes,IN ONE OF IDEA  THIS IS NORMAL TO BITTER SOUND TO HEARD THEN OTHER SOUND WAS ABNORMAL SOUND SO EASILY UNDERSTAND BITTER SOUND.,KhyaKheu,Female,First,Khya,bitter
R_3RsxG36yX3EiaVe,female,28,ENGLISH,Short visit(s),Occasionally,Advanced,Maybe,Maybe,Yes,IN ONE OF IDEA  THIS IS NORMAL TO BITTER SOUND TO HEARD THEN OTHER SOUND WAS ABNORMAL SOUND SO EASILY UNDERSTAND BITTER SOUND.,KhyaKheu,Male,Second,Kheu,bitter
R_3t0kdfYb7AQaWAh,,NA,,,,,,,,,KhyaKheu,Male,First,Khya,bitter
R_3t0kdfYb7AQaWAh,,NA,,,,,,,,,KhyaKheu,Male,First,Khya,bitter
R_6lrhTSbKErPm7pn,,NA,,,,,,,,,NA,NA,NA,NA,bitter
R_6lrhTSbKErPm7pn,,NA,,,,,,,,,NA,NA,NA,NA,bitter
R_7VTyA0sWzCjBkNH,male,31,English,Never,Never,None,Yes,Yes,Yes,"I rated the sounds that were less ""sharp"" as bitter. One seemed more muffled or fuzzier than the other as well.",KhyaKheu,Male,Second,Kheu,bitter
R_7VTyA0sWzCjBkNH,male,31,English,Never,Never,None,Yes,Yes,Yes,"I rated the sounds that were less ""sharp"" as bitter. One seemed more muffled or fuzzier than the other as well.",KhyaKheu,Female,First,Khya,bitter
R_a4z389oiQP7oNdD,female,40,english,Never,Never,None,No,No,No,I choose the one that sounded louder.,KheuKhya,Female,Second,Khya,bitter
R_a4z389oiQP7oNdD,female,40,english,Never,Never,None,No,No,No,I choose the one that sounded louder.,KheuKhya,Male,Second,Khya,bitter
R_b0ZyWY8yfXegcqB,male,35,English,Never,Occasionally,None,No,Maybe,No,No idea.  None of the clips seem bitter and I certainly wouldn't categorize any of them as such so I went on instinct alone. ,KheuKhya,Female,Second,Khya,bitter
R_b0ZyWY8yfXegcqB,male,35,English,Never,Occasionally,None,No,Maybe,No,No idea.  None of the clips seem bitter and I certainly wouldn't categorize any of them as such so I went on instinct alone. ,KheuKhya,Male,First,Kheu,bitter
R_bOECmLYJ4EopRuh,male,23,no,Short visit(s),Rarely,Advanced,Maybe,Maybe,Yes,"What does it take to ask for what you want<d1>and then get it? There seems to be a magical art behind creating a great ask, and we all know stories of people who seem to get exactly what they want whenever they ask. Magicians who bend and will the world to their ways. Why is this? What are they doing that no one else seems to be doing? How do they ask for what they want and seem to get it every time?",KhyaKheu,Male,First,Khya,bitter
R_bOECmLYJ4EopRuh,male,23,no,Short visit(s),Rarely,Advanced,Maybe,Maybe,Yes,"What does it take to ask for what you want<d1>and then get it? There seems to be a magical art behind creating a great ask, and we all know stories of people who seem to get exactly what they want whenever they ask. Magicians who bend and will the world to their ways. Why is this? What are they doing that no one else seems to be doing? How do they ask for what they want and seem to get it every time?",KheuKhya,Female,Second,Khya,bitter
R_bOYn1HRG6H5piLf,female,25,ENGLISH,Short visit(s),Don't know,None,Maybe,Maybe,Maybe,IT IS ABOUT THE FULL OF THE SPEED AND THE LISTENING IDEAS OF ME,KheuKhya,Female,Second,Khya,bitter
R_bOYn1HRG6H5piLf,female,25,ENGLISH,Short visit(s),Don't know,None,Maybe,Maybe,Maybe,IT IS ABOUT THE FULL OF THE SPEED AND THE LISTENING IDEAS OF ME,KhyaKheu,Male,First,Khya,bitter
R_Ck0pkCSLGWK6YJr,female,31,English,Never,Occasionally,None,No,Yes,Yes,"I guess I thought about how ""bitterness"" feels, both in taste and in general.",KheuKhya,Male,First,Kheu,bitter
R_Ck0pkCSLGWK6YJr,female,31,English,Never,Occasionally,None,No,Yes,Yes,"I guess I thought about how ""bitterness"" feels, both in taste and in general.",KheuKhya,Female,First,Kheu,bitter
R_cSAP1j1dexjQNd7,female,35,English,Never,Never,None,No,Yes,No,"I tried to imagine what I sound like when I am bitter, I do not know how to describe the sound but I know what sounding bitter should sound like and I picked the file that had the more bitter tone.",KheuKhya,Female,First,Kheu,bitter
R_cSAP1j1dexjQNd7,female,35,English,Never,Never,None,No,Yes,No,"I tried to imagine what I sound like when I am bitter, I do not know how to describe the sound but I know what sounding bitter should sound like and I picked the file that had the more bitter tone.",KheuKhya,Male,Second,Khya,bitter
R_DxdZn67pjuzrVQd,female,56,English,Never,Regularly,None,No,Yes,Yes,The deepness of the sound. I thought of bitterness in lower tones. The high pitched sounds sounded more positive somehow.,KhyaKheu,Male,Second,Kheu,bitter
R_DxdZn67pjuzrVQd,female,56,English,Never,Regularly,None,No,Yes,Yes,The deepness of the sound. I thought of bitterness in lower tones. The high pitched sounds sounded more positive somehow.,KhyaKheu,Female,Second,Kheu,bitter
R_e3z52OCfP6tjo5j,male,27,English,Short visit(s),Occasionally,None,No,Maybe,No,The tone and the feeling of static over the sound,KheuKhya,Male,Second,Khya,bitter
R_e3z52OCfP6tjo5j,male,27,English,Short visit(s),Occasionally,None,No,Maybe,No,The tone and the feeling of static over the sound,KheuKhya,Female,First,Kheu,bitter
R_pAuLiRXWdkKr6z7,male,39,"Konkani, English",Never,Never,None,No,Maybe,No,The tone made a difference,KheuKhya,Female,First,Kheu,bitter
R_pAuLiRXWdkKr6z7,male,39,"Konkani, English",Never,Never,None,No,Maybe,No,The tone made a difference,KheuKhya,Male,First,Kheu,bitter
R_PtD3joNDzWcmJDH,male,31,English,Never,Never,None,No,No,No,I think the one that sounded more angry to me was the one I thought was more bitter.,KheuKhya,Male,First,Kheu,bitter
R_PtD3joNDzWcmJDH,male,31,English,Never,Never,None,No,No,No,I think the one that sounded more angry to me was the one I thought was more bitter.,KheuKhya,Female,First,Kheu,bitter
R_pucerhGaNYykOGJ,male,38,English,Never,Occasionally,None,No,Yes,Yes,"I'm honestly not sure why I chose the ones that I did, but to me they really did seem to capture ""bitterness"" more.",KheuKhya,Male,First,Kheu,bitter
R_pucerhGaNYykOGJ,male,38,English,Never,Occasionally,None,No,Yes,Yes,"I'm honestly not sure why I chose the ones that I did, but to me they really did seem to capture ""bitterness"" more.",KheuKhya,Female,First,Kheu,bitter
R_Q4cIomb1ajNmVLr,female,28,English tamil Malayalam,Short visit(s),Occasionally,Intermediate,Yes,Maybe,Maybe,good,KheuKhya,Male,First,Kheu,bitter
R_Q4cIomb1ajNmVLr,female,28,English tamil Malayalam,Short visit(s),Occasionally,Intermediate,Yes,Maybe,Maybe,good,KhyaKheu,Female,First,Khya,bitter
R_RyP771pZ1loVzgt,male,34,english,Never,Rarely,None,No,Yes,No,"not sure, but the second sounded harsher",KheuKhya,Female,Second,Khya,bitter
R_RyP771pZ1loVzgt,male,34,english,Never,Rarely,None,No,Yes,No,"not sure, but the second sounded harsher",KhyaKheu,Male,Second,Kheu,bitter
R_sGAKXZZ6tYC9Rnz,male,29,English,Never,Occasionally,None,Yes,Yes,No,It was on how the sound has been made or deliver.,KheuKhya,Female,First,Kheu,bitter
R_sGAKXZZ6tYC9Rnz,male,29,English,Never,Occasionally,None,Yes,Yes,No,It was on how the sound has been made or deliver.,KhyaKheu,Male,Second,Kheu,bitter
R_sX3CSFAtvvX8Xnj,,NA,,,,,,,,,NA,NA,NA,NA,bitter
R_sX3CSFAtvvX8Xnj,,NA,,,,,,,,,NA,NA,NA,NA,bitter
R_tEEnYLgVcAUdt3r,male,37,English,Never,Never,None,No,Yes,No,I'm not sure.  The ones I chose sounded more sarcastic and dismissive to me.,KheuKhya,Female,Second,Khya,bitter
R_tEEnYLgVcAUdt3r,male,37,English,Never,Never,None,No,Yes,No,I'm not sure.  The ones I chose sounded more sarcastic and dismissive to me.,KhyaKheu,Male,Second,Kheu,bitter
R_ThB0hqZqsRBYHg5,female,38,english,Never,Never,None,No,No,No,I selected the most ear piercing sound as bitter.,KhyaKheu,Male,Second,Kheu,bitter
R_ThB0hqZqsRBYHg5,female,38,english,Never,Never,None,No,No,No,I selected the most ear piercing sound as bitter.,KhyaKheu,Female,Second,Kheu,bitter
R_TsXdMDM2UCleOXL,male,29,English,Short visit(s),Occasionally,None,No,Maybe,No,No,KheuKhya,Male,First,Kheu,bitter
R_TsXdMDM2UCleOXL,male,29,English,Short visit(s),Occasionally,None,No,Maybe,No,No,KhyaKheu,Female,Second,Kheu,bitter
R_u225pKFGvowsfKx,female,28,ENGLISH,Short visit(s),Rarely,None,Yes,Maybe,Maybe,MY OPINION,KhyaKheu,Female,First,Khya,bitter
R_u225pKFGvowsfKx,female,28,ENGLISH,Short visit(s),Rarely,None,Yes,Maybe,Maybe,MY OPINION,KheuKhya,Male,Second,Khya,bitter
R_u4jqfwZLcoD0z3H,male,28,English,Never,Never,Novice,No,Yes,No,"Great study,",KheuKhya,Male,First,Kheu,bitter
R_u4jqfwZLcoD0z3H,male,28,English,Never,Never,Novice,No,Yes,No,"Great study,",KhyaKheu,Female,Second,Kheu,bitter
R_uesWiVGHfngVrdT,female,25,ENGLISH,Short visit(s),Rarely,Novice,Maybe,Maybe,Maybe,IT IS ABOUT THE HEARING SPEED AND THE LISTENING THOUGHTS OF ME,KheuKhya,Male,First,Kheu,bitter
R_uesWiVGHfngVrdT,female,25,ENGLISH,Short visit(s),Rarely,Novice,Maybe,Maybe,Maybe,IT IS ABOUT THE HEARING SPEED AND THE LISTENING THOUGHTS OF ME,KheuKhya,Female,First,Kheu,bitter
R_uf9EH3a2S3J7Qo9,male,33,English,Lived 0-5 years,Rarely,Intermediate,Yes,Yes,Maybe,the sounds that hurt my ear the least got pick.,KheuKhya,Female,First,Kheu,bitter
R_uf9EH3a2S3J7Qo9,male,33,English,Lived 0-5 years,Rarely,Intermediate,Yes,Yes,Maybe,the sounds that hurt my ear the least got pick.,KhyaKheu,Male,Second,Kheu,bitter
R_w5HWaFjT7nKcgKt,female,42,English,Never,Rarely,None,No,Maybe,Yes,just from my personal judgment is all.,KhyaKheu,Female,First,Khya,bitter
R_w5HWaFjT7nKcgKt,female,42,English,Never,Rarely,None,No,Maybe,Yes,just from my personal judgment is all.,KheuKhya,Male,Second,Khya,bitter
R_xby2OBOJrlS2Vvb,male,27,English,Never,Never,None,No,Yes,No,"Sharper ""K"" sound and more hissing",KheuKhya,Male,First,Kheu,bitter
R_xby2OBOJrlS2Vvb,male,27,English,Never,Never,None,No,Yes,No,"Sharper ""K"" sound and more hissing",KhyaKheu,Female,Second,Kheu,bitter
R_xD6bh1zfO6fmlLH,male,36,English,Never,Rarely,None,No,Yes,No,"Not really. I just kind of went with what felt right, but I cannot explain sounding bitter.",KhyaKheu,Male,First,Khya,bitter
R_xD6bh1zfO6fmlLH,male,36,English,Never,Rarely,None,No,Yes,No,"Not really. I just kind of went with what felt right, but I cannot explain sounding bitter.",KheuKhya,Female,First,Kheu,bitter
R_XHOvS0bn6AW0ts5,male,28,english,Lived 0-5 years,Occasionally,None,Maybe,Maybe,No,some more time to take recording audio.,KhyaKheu,Female,First,Khya,bitter
R_XHOvS0bn6AW0ts5,male,28,english,Lived 0-5 years,Occasionally,None,Maybe,Maybe,No,some more time to take recording audio.,KhyaKheu,Male,First,Khya,bitter
R_XI0lJtCbXNArwyt,female,34,"English, Korean",Short visit(s),Never,Intermediate,Yes,Yes,Yes,"I honestly don't. But now if I had to think about it, the sound I chose had a more letting go vibe and I feel like a bitter sound wouldn't have that letting go vibe.",KheuKhya,Male,First,Kheu,bitter
R_XI0lJtCbXNArwyt,female,34,"English, Korean",Short visit(s),Never,Intermediate,Yes,Yes,Yes,"I honestly don't. But now if I had to think about it, the sound I chose had a more letting go vibe and I feel like a bitter sound wouldn't have that letting go vibe.",KheuKhya,Female,First,Kheu,bitter
R_yC6CmdKd9UhNwYh,female,28,ENGLISH,Short visit(s),Occasionally,None,Maybe,Maybe,Maybe,GOOD AND CLEARLY TO HEAR THAT SOUND SO I JUDGE MOSTLY CURRECT,KheuKhya,Male,Second,Khya,bitter
R_yC6CmdKd9UhNwYh,female,28,ENGLISH,Short visit(s),Occasionally,None,Maybe,Maybe,Maybe,GOOD AND CLEARLY TO HEAR THAT SOUND SO I JUDGE MOSTLY CURRECT,KhyaKheu,Female,Second,Kheu,bitter
R_ZK2ZdBwyAGTegyB,male,48,English,Never,Rarely,None,No,Yes,No,"The one that had the louder, sharper snap at the beginning of the sound sounded more bitter to me.",KheuKhya,Male,First,Kheu,bitter
R_ZK2ZdBwyAGTegyB,male,48,English,Never,Rarely,None,No,Yes,No,"The one that had the louder, sharper snap at the beginning of the sound sounded more bitter to me.",KheuKhya,Female,First,Kheu,bitter
